Pergunta,Resposta
Como você define um valor no localStorage?,"Usando `localStorage.setItem(""chave"", ""valor"")`."
Como você obtém um valor do localStorage?,"Usando `localStorage.getItem(""chave"")`."
O que é uma expressão regular (regex) em JavaScript?,É um padrão para combinar sequências de caracteres em uma string.
Como você testa se uma string corresponde a uma expressão regular?,"Usando o método `test()` da expressão regular ( `regex.test(""string"")` ) ou o método `search()` da string ( `""string"".search(regex)` )."
"O que são ""capturing groups"" em expressões regulares?","São partes do padrão que são capturadas e podem ser referenciadas posteriormente (por exemplo, para substituição)."
"O que são ""flags"" em expressões regulares?","São modificadores que alteram o comportamento da expressão regular, como `i` (ignorar maiúsculas/minúsculas), `g` (global, encontrar todas as correspondências) e `m` (multiline)."
O que é a função `eval()` em JavaScript?,"É uma função que avalia uma string como código JavaScript. **Evite usá-la**, pois pode ser perigosa em termos de segurança e desempenho."
"O que é ""type coercion"" em JavaScript?",É a conversão automática de um tipo de dado para outro pelo JavaScript.
"O que é o ""strict mode"" em JavaScript?","É um modo que impõe regras mais rígidas ao código JavaScript, ajudando a prevenir erros comuns e melhorar a segurança. Você ativa colocando `""use strict"";` no início do arquivo ou da função."
O que é o método `Object.freeze()`?,Impede que novas propriedades sejam adicionadas e que as propriedades existentes sejam removidas ou alteradas.
O que é o método `Object.seal()`?,"Impede que novas propriedades sejam adicionadas ou removidas, mas permite que os valores das propriedades existentes sejam alterados."
Como você escreve um comentário de uma linha em JavaScript?,Usando `// Este é um comentário de uma linha`.
Como você escreve um comentário de múltiplas linhas em JavaScript?,Usando `/* Este é um comentário de múltiplas linhas */`.
"O que é ""feature detection"" em JavaScript?",É a prática de verificar se o navegador suporta um determinado recurso antes de usá-lo.
O que é o método `isNaN()`?,É uma função que testa se um valor é `NaN` (Not-a-Number).
Qual a diferença entre usar `+` para concatenar strings e template literals?,"O operador `+` requer concatenação explícita, enquanto template literals permitem a incorporação de variáveis diretamente na string usando `${variavel}`, tornando o código mais legível."
Como você arredonda um número para o inteiro inferior em JavaScript?,Usando `Math.floor(numero)`.
Como você arredonda um número para o inteiro superior em JavaScript?,Usando `Math.ceil(numero)`.
"O que é um ""Symbol"" em JavaScript?",É um tipo de dado primitivo que representa um identificador único e imutável.
"O que são ""Iterators"" e ""Iterables"" em JavaScript?","Um ""Iterable"" é um objeto que pode ser iterado (por exemplo, arrays, strings, maps, sets). Um ""Iterator"" é um objeto que define uma sequência e retorna um valor por vez usando o método `next()`."
"O que são ""Generators"" em JavaScript?","São funções que podem ser pausadas e retomadas, permitindo a criação de iterators personalizados."
Como você declara uma função Generator em JavaScript?,Usando a sintaxe `function* nomeDaFuncao() { yield valor; }`.
O que é o método `yield` em funções Generator?,Pausa a execução da função Generator e retorna um valor.
Como você adiciona um elemento a um Set?,Usando o método `add(valor)`.
Como você obtém um valor de um Map?,Usando o método `get(chave)`.
Como você define um valor em um Map?,"Usando o método `set(chave, valor)`."
Como você remove um elemento de um Set?,Usando o método `delete(valor)`.
Como você verifica se um Set contém um determinado valor?,Usando o método `has(valor)`.
Como você verifica se um Map contém uma determinada chave?,Usando o método `has(chave)`.
"O que é ""destructuring"" em JavaScript?",É uma forma de extrair valores de objetos ou arrays e atribuí-los a variáveis.
Como você faz destructuring de um objeto?,"`const { propriedade1, propriedade2 } = objeto;`."
Como você faz destructuring de um array?,"`const [elemento1, elemento2] = array;`."
"O que são ""default parameters"" em funções JavaScript?",São valores padrão atribuídos a parâmetros de função se nenhum valor for fornecido quando a função é chamada.
Como você define um default parameter em uma função JavaScript?,`function minhaFuncao(parametro = valorPadrao) { ... }`.
O que é o método `Object.entries()`?,Retorna um array de pares chave-valor de um determinado objeto.
O que é o método `Object.keys()`?,Retorna um array com as chaves de um determinado objeto.
O que é o método `Object.values()`?,Retorna um array com os valores de um determinado objeto.
Qual a diferença entre o operador `||` (OR) e o operador `??` (Nullish Coalescing)?,"`||` retorna o operando do lado direito se o operando do lado esquerdo for falsy (incluindo `0`, `""""`, `false`), enquanto `??` retorna o operando do lado direito apenas se o operando do lado esquerdo for `null` ou `undefined`."
O que é o operador `?.` (Optional Chaining) em JavaScript?,Permite acessar propriedades de um objeto que podem ser `null` ou `undefined` sem causar um erro. Retorna `undefined` se a propriedade não existir.
O que é o método `padStart()` em strings?,Preenche o início de uma string com um caractere especificado até que atinja um determinado comprimento.
O que é o método `padEnd()` em strings?,Preenche o final de uma string com um caractere especificado até que atinja um determinado comprimento.
Como você formata números em JavaScript?,Usando o método `toLocaleString()` ou `Intl.NumberFormat()`.
O que é o objeto `WeakSet` em JavaScript?,"É uma coleção de objetos fracamente referenciados. Se não houver outras referências a um objeto no `WeakSet`, o garbage collector pode removê-lo."
O que é o objeto `WeakMap` em JavaScript?,"É uma coleção de pares chave-valor onde as chaves são objetos fracamente referenciados. Se não houver outras referências a uma chave, o par chave-valor pode ser removido pelo garbage collector."
O que é o método `requestAnimationFrame()`?,É um método que solicita ao navegador para chamar uma função antes do próximo repaint. Usado para criar animações suaves.
"O que é um ""proxy"" em JavaScript?",Um Proxy é um objeto que permite interceptar e customizar operações fundamentais em outro objeto (o alvo).
Quais são as principais armadilhas (gotchas) em JavaScript que os desenvolvedores devem evitar?,"Algumas armadilhas comuns incluem:  a confusão entre `==` e `===`, o comportamento do `this` em diferentes contextos, o hoisting de variáveis, a falta de tratamento adequado de erros, o uso incorreto de closures,  a mutabilidade de objetos e arrays, e a falta de compreensão de como as Promises funcionam."
"O que é um ""polyfill"" em JavaScript?",Um polyfill é um código que fornece funcionalidade que não está nativamente disponível em navegadores mais antigos. Permite que você use recursos mais modernos mesmo em ambientes que não os suportam.
Como você exporta e importa módulos em JavaScript (usando ES modules)?,"Para exportar: `export { variavel, funcao };` ou `export default funcao;`.  Para importar: `import { variavel, funcao } from './modulo.js';` ou `import funcao from './modulo.js';`."
"O que é ""tree shaking"" e como ele se relaciona com módulos JavaScript?","Tree shaking é um processo usado por bundlers (como Webpack) para remover código não utilizado de seus pacotes JavaScript. Ele se beneficia da estrutura modular do ES modules, onde apenas as partes explicitamente importadas são incluídas no pacote final."
"O que são ""Tagged Templates""?",São uma forma avançada de template literals que permitem que você processe o template literal com uma função.  A função recebe um array com as partes estáticas da string e um array com os valores das expressões.
O que é o método `finally()` em Promises?,"O método `finally()` é chamado quando a promise é resolvida (fulfilled) ou rejeitada. Ele serve para executar código de limpeza, independentemente do resultado da promise."
O que é o padrão Observer?,O padrão Observer é um padrão de design onde um objeto (o Subject) mantém uma lista de seus dependentes (Observers) e notifica-os automaticamente sobre quaisquer mudanças de estado.
"Explique o conceito de ""Memoization"" em JavaScript.","Memoization é uma técnica de otimização onde os resultados de chamadas de função ""caras"" (computacionalmente intensivas) são armazenados em cache e reutilizados quando a mesma entrada ocorre novamente."
Como você pode evitar a mutação direta de objetos e arrays em JavaScript (imutabilidade)?,"Usando técnicas como: `Object.assign({}, objeto)`, o operador spread `...` para cópias superficiais, bibliotecas como Immutable.js, ou criando cópias profundas (deep copies).

Espero que esta lista seja útil!  Avise se precisar de mais alguma coisa."
O que são closures em JavaScript e como eles funcionam?,"Closures são a capacidade de uma função interna de acessar e manipular variáveis do escopo da função externa, mesmo após a função externa ter terminado de executar. Isso acontece porque a função interna ""lembra"" o ambiente léxico em que foi criada.

**2.**"
Como funciona a delegação de eventos em JavaScript?,"Delegação de eventos envolve anexar um ouvinte de evento a um elemento pai, em vez de elementos filhos individuais. Quando um evento ocorre em um elemento filho, ele ""bolha"" para cima no DOM até o elemento pai, onde o ouvinte de evento é acionado.

**4.**"
O que é o hoisting em JavaScript?,"Hoisting é o comportamento do JavaScript de mover declarações de variáveis (usando `var`) e funções para o topo de seus respectivos escopos (global ou função) durante a fase de compilação.  A declaração é movida, mas a inicialização não.

**5.**"
Como funciona o método `bind()` em JavaScript?,"`bind()` cria uma nova função que, quando chamada, tem seu `this` definido para o valor fornecido como argumento.  Ele também permite predefinir argumentos para a função.

**8.**"
O que é o uso de `this` em JavaScript?,"`this` refere-se ao objeto no qual a função está sendo executada. Seu valor depende de como a função é chamada. Pode se referir ao objeto global (window em navegadores), a um objeto específico, ou ser definido explicitamente com `call`, `apply` ou `bind`.

**10.**"
Como você pode evitar a poluição do escopo global em JavaScript?,"Usando funções auto-invocadas (IIFE - Immediately Invoked Function Expression), ou módulos, que criam um escopo local para as variáveis e funções.

**11.**"
O que é uma promessa (Promise) em JavaScript?,"Uma Promise é um objeto que representa a eventual conclusão (ou falha) de uma operação assíncrona e seu valor resultante. Ela tem três estados: `pending`, `fulfilled` e `rejected`.

**14.**"
Como você lida com erros em Promises usando `try...catch`?,"`try...catch` não captura erros em promises assíncronas. Erros em Promises são geralmente tratados usando os métodos `.catch()` ou `.then(null, errorHandler)`. `async/await` permite usar `try...catch` para promises.

**15.**"
"Qual a diferença entre `let`, `const` e `var` para declarar variáveis?","`var` tem escopo de função ou global. `let` tem escopo de bloco e permite reatribuição. `const` também tem escopo de bloco, mas não permite reatribuição (o valor não pode ser alterado após a atribuição inicial).

**16.**"
Como funciona o método `map()` em JavaScript?,"`map()` cria um novo array com os resultados da chamada de uma função fornecida em cada elemento do array original.

**18.**"
Como funciona o método `reduce()` em JavaScript?,"`reduce()` aplica uma função contra um acumulador e cada elemento do array (da esquerda para a direita) para reduzi-lo a um único valor.

**20.**"
Como você pode verificar se um valor é um array em JavaScript?,"Usando `Array.isArray(valor)`.

**24.**"
O que é JSON em JavaScript?,"JSON (JavaScript Object Notation) é um formato de dados leve para troca de dados.  Ele é baseado em um subconjunto da linguagem JavaScript e é usado para representar dados estruturados como objetos e arrays.

**26.**"
Como você cria um objeto em JavaScript?,"Você pode criar um objeto usando literais de objeto (`{}`), funções construtoras ou a palavra-chave `class` (introduzida no ES6).

**31.**"
O que é um evento em JavaScript?,"Um evento é uma ação ou ocorrência que acontece no navegador, como um clique do mouse, o carregamento de uma página ou a digitação em um campo de texto.

**42.**"
Como você adiciona um ouvinte de evento a um elemento HTML usando JavaScript?,"Usando o método `element.addEventListener(event, function, useCapture)`.

**43.**"
O que é o objeto `event` em um ouvinte de evento?,"O objeto `event` contém informações sobre o evento que ocorreu, como o tipo de evento, o elemento que o disparou e as coordenadas do mouse.

**44.**"
Como você impede o comportamento padrão de um evento em JavaScript?,"Usando o método `event.preventDefault()`.

**45.**"
Como você interrompe a propagação de um evento no DOM usando JavaScript?,"Usando o método `event.stopPropagation()`.

**46.**"
O que são eventos de mouse em JavaScript?,"Eventos de mouse incluem eventos como `click`, `mousedown`, `mouseup`, `mouseover`, `mouseout`, `mousemove`.

**47.**"
O que são eventos de teclado em JavaScript?,"Eventos de teclado incluem eventos como `keydown`, `keyup`, `keypress`.

**48.**"
O que são eventos de formulário em JavaScript?,"Eventos de formulário incluem eventos como `submit`, `change`, `focus`, `blur`.

**49.**"
O que são eventos de janela em JavaScript?,"Eventos de janela incluem eventos como `load`, `resize`, `scroll`, `unload`.

**50.**"
Como você define um temporizador em JavaScript?,"Usando as funções `setTimeout()` e `setInterval()`.

**54.**"
Como você cancela um temporizador em JavaScript?,"Usando as funções `clearTimeout()` e `clearInterval()`.

**56.**"
O que é o armazenamento local (localStorage) em JavaScript?,"localStorage é um mecanismo de armazenamento web que permite armazenar dados no navegador do usuário de forma persistente (os dados permanecem mesmo após o fechamento do navegador).

**57.**"
O que é o armazenamento de sessão (sessionStorage) em JavaScript?,"sessionStorage é um mecanismo de armazenamento web que permite armazenar dados no navegador do usuário durante a duração da sessão (os dados são perdidos quando o navegador é fechado).

**58.**"
Como você armazena dados no localStorage?,"Usando o método `localStorage.setItem(key, value)`.

**59.**"
Como você recupera dados do localStorage?,"Usando o método `localStorage.getItem(key)`.

**60.**"
O que é o XMLHttpRequest (XHR) em JavaScript?,"XMLHttpRequest é um objeto que permite fazer requisições HTTP do navegador para um servidor sem recarregar a página.

**64.**"
Como você faz uma requisição GET usando XMLHttpRequest?,"Criando um objeto XMLHttpRequest, configurando-o com o método ""GET"" e a URL, e enviando a requisição.

**65.**"
Como você faz uma requisição POST usando XMLHttpRequest?,"Criando um objeto XMLHttpRequest, configurando-o com o método ""POST"" e a URL, definindo o cabeçalho Content-Type, e enviando a requisição com os dados no corpo da requisição.

**66.**"
O que é o estado `readyState` do objeto XMLHttpRequest?,"`readyState` representa o estado da requisição XMLHttpRequest. Os valores possíveis são: 0 (UNSENT), 1 (OPENED), 2 (HEADERS_RECEIVED), 3 (LOADING), 4 (DONE).

**67.**"
O que é o código de status HTTP retornado por uma requisição XMLHttpRequest?,"O código de status HTTP indica o resultado da requisição. Códigos comuns incluem 200 (OK), 404 (Not Found), 500 (Internal Server Error).

**68.**"
O que são as APIs Fetch em JavaScript?,"A Fetch API fornece uma interface para buscar recursos na rede. É uma alternativa mais moderna e poderosa ao XMLHttpRequest.

**69.**"
Como você faz uma requisição GET usando Fetch API?,"Usando a função `fetch(url)`.

**70.**"
Como você faz uma requisição POST usando Fetch API?,"Usando a função `fetch(url, { method: 'POST', body: data })`.

**71.**"
O que é o objeto `Response` retornado pela Fetch API?,"O objeto `Response` contém informações sobre a resposta do servidor, como o status, os cabeçalhos e o corpo da resposta.

**72.**"
Como você processa o corpo da resposta de uma requisição Fetch API?,"Usando métodos como `response.json()`, `response.text()`, `response.blob()`.

**73.**"
O que são async/await em JavaScript?,"`async/await` são palavras-chave que simplificam o trabalho com Promises, tornando o código assíncrono mais fácil de ler e escrever.

**74.**"
Como você declara uma função assíncrona em JavaScript?,"Usando a palavra-chave `async` antes da palavra-chave `function`.

**75.**"
Como você espera a resolução de uma Promise dentro de uma função assíncrona?,"Usando a palavra-chave `await` antes da Promise.

**76.**"
O que é o operador `?.` (optional chaining) em JavaScript?,"O operador optional chaining permite acessar propriedades de um objeto que podem ser nulas ou indefinidas sem causar um erro. Se uma propriedade no caminho for nula ou indefinida, a expressão retorna `undefined` em vez de lançar um erro.

**77.**"
O que é o operador `??` (nullish coalescing) em JavaScript?,"O operador nullish coalescing retorna o operando do lado direito quando o operando do lado esquerdo é `null` ou `undefined`, caso contrário, retorna o operando do lado esquerdo.

**78.**"
O que são os métodos de array `every()` e `some()` em JavaScript?,"`every()` testa se todos os elementos em um array passam no teste implementado por uma função fornecida. `some()` testa se pelo menos um elemento no array passa no teste implementado por uma função fornecida.

**79.**"
O que são os getters e setters em JavaScript?,"Getters e setters são métodos especiais que permitem controlar o acesso e a modificação das propriedades de um objeto. Getters definem como uma propriedade é lida, e setters definem como uma propriedade é modificada.

**82.**"
Como você define um getter em um objeto JavaScript?,"Usando a palavra-chave `get` seguida do nome da propriedade e um bloco de código.

**83.**"
Como você define um setter em um objeto JavaScript?,"Usando a palavra-chave `set` seguida do nome da propriedade, um parâmetro para o novo valor e um bloco de código.

**84.**"
O que são os iteradores e iteráveis em JavaScript?,"Um iterável é um objeto que pode ser iterado, o que significa que seus elementos podem ser acessados sequencialmente. Um iterador é um objeto que define como iterar sobre um iterável.

**85.**"
Como você cria um iterador personalizado em JavaScript?,"Implementando um método `[Symbol.iterator]()` no objeto que retorna um objeto com um método `next()` que retorna um objeto com as propriedades `value` e `done`.

**86.**"
O que é o laço `for...of` em JavaScript?,"O laço `for...of` itera sobre os valores de um objeto iterável, como um array, string ou Map.

**87.**"
O que é o laço `for...in` em JavaScript?,"O laço `for...in` itera sobre os nomes das propriedades enumeráveis de um objeto.

**88.**"
O que são os objetos Map e Set em JavaScript?,"Map é uma coleção de pares chave-valor onde as chaves podem ser de qualquer tipo de dado. Set é uma coleção de valores únicos.

**89.**"
Qual a diferença entre um objeto Map e um objeto JavaScript regular?,"Map permite chaves de qualquer tipo de dado, mantém a ordem de inserção e tem métodos convenientes para adicionar, remover e verificar a existência de chaves. Objetos JavaScript regulares têm chaves que são strings ou símbolos e não garantem a ordem de inserção.

**90.**"
Como você adiciona um elemento a um objeto Set?,"Usando o método `set.add(value)`.

**91.**"
Como você verifica se um elemento existe em um objeto Set?,"Usando o método `set.has(value)`.

**92.**"
O que são os módulos ES6 em JavaScript?,"Módulos ES6 permitem dividir o código em arquivos separados, tornando-o mais organizado e reutilizável.

**93.**"
Como você importa um módulo ES6 em JavaScript?,"Usando a palavra-chave `import`.

**94.**"
Como você exporta um módulo ES6 em JavaScript?,"Usando a palavra-chave `export`.

**95.**"
Qual a diferença entre `export default` e `export named` em JavaScript?,"`export default` exporta um único valor padrão do módulo. `export named` exporta múltiplos valores com nomes específicos.

**96.**"
O que é o operador rest (`...`) em JavaScript (parâmetros de função)?,"O operador rest permite que uma função receba um número indefinido de argumentos como um array.

**98.**"
Como você faz destructuring de um objeto em JavaScript?,"Usando a sintaxe `{ propriedade1, propriedade2 } = objeto;`.

**100.**"
Como você faz destructuring de um array em JavaScript?,"Usando a sintaxe `[elemento1, elemento2] = array;`.

**101.**"
O que é o objeto `Symbol` em JavaScript?,"`Symbol` é um tipo de dado primitivo que representa um identificador único.

**102.**"
Para que são utilizados Symbols em JavaScript?,"São utilizados para criar propriedades de objetos que são únicas e não entram em conflito com outras propriedades.

**103.**"
Qual a principal vantagem de usar WeakMap e WeakSet em relação a Map e Set?,"Previnem vazamentos de memória, pois permitem que o garbage collector recupere a memória ocupada pelos objetos que não estão mais sendo utilizados.

**105.**"
O que é Tail Call Optimization (TCO)?,"Tail Call Optimization é uma otimização que permite que uma função recursiva chame a si mesma sem aumentar o consumo de memória da pilha de chamadas, desde que a chamada recursiva seja a última operação realizada na função (tail call).  Não é amplamente suportado em JavaScript.

**106.**"
Quais são alguns dos benefícios de usar `use strict`?,"Impede o uso de variáveis não declaradas, lança erros para atribuições a propriedades somente leitura, desabilita o uso de `with`, e torna o `this` undefined em funções chamadas como funções regulares.

**108.**"
Como você cria um módulo usando uma Immediately Invoked Function Expression (IIFE)?,"Envolvendo o código do módulo em uma função anônima que é executada imediatamente, criando um escopo privado para as variáveis e funções internas.

**110.**"
O que é programação orientada a objetos (OOP) em JavaScript?,"É um paradigma de programação que organiza o código em torno de ""objetos"" que combinam dados (propriedades) e comportamento (métodos).

**111.**"
Quais são os pilares da programação orientada a objetos?,"Abstração, Encapsulamento, Herança e Polimorfismo.

**112.**"
O que é encapsulamento em OOP?,"É o princípio de ocultar os detalhes internos de um objeto e expor apenas uma interface pública para interagir com ele.

**113.**"
O que é herança em OOP?,"É o mecanismo pelo qual uma classe (subclasse) herda propriedades e métodos de outra classe (superclasse).

**114.**"
O que é polimorfismo em OOP?,"É a capacidade de um objeto de assumir muitas formas. Por exemplo, um método pode ter diferentes implementações em diferentes classes.

**115.**"
O que é uma classe em JavaScript?,"É um modelo para criar objetos. Ela define as propriedades e métodos que os objetos da classe terão. Foi introduzida no ES6 como uma forma mais clara de implementar herança prototípica.

**116.**"
Como você herda de uma classe em JavaScript?,"Usando a palavra-chave `extends`.

**118.**"
O que é o método `super()` em JavaScript?,"É usado dentro do construtor de uma subclasse para chamar o construtor da superclasse.

**119.**"
O que são métodos estáticos em JavaScript?,"São métodos que pertencem à classe em si, e não às instâncias da classe. Eles são chamados diretamente na classe.

**120.**"
Como você define um método estático em uma classe JavaScript?,"Usando a palavra-chave `static` antes da definição do método.

**121.**"
Como você pode criar objetos imutáveis em JavaScript?,"Usando `Object.freeze()`, ou bibliotecas especializadas para imutabilidade.

**123.**"
O que são os Generators em JavaScript?,"Generators são funções que podem ser pausadas e retomadas, permitindo produzir uma sequência de valores ao longo do tempo.

**124.**"
Como você define uma função Generator em JavaScript?,"Usando o asterisco (`*`) após a palavra-chave `function`.

**125.**"
Como você pausa e retoma a execução de uma função Generator?,"Usando a palavra-chave `yield`.

**126.**"
O que é o método `next()` de um Generator?,"Ele retoma a execução do Generator até o próximo `yield` e retorna um objeto com as propriedades `value` (o valor produzido pelo `yield`) e `done` (um booleano que indica se o Generator terminou).

**127.**"
O que é o objeto global `globalThis` em JavaScript?,"`globalThis` fornece uma maneira padrão de acessar o objeto global em diferentes ambientes (navegador, Node.js, etc.).

**128.**"
O que é o BigInt em JavaScript?,"`BigInt` é um tipo de dado que permite representar inteiros com precisão arbitrária, além do limite do tipo `Number`.

**129.**"
Como você cria um BigInt em JavaScript?,"Adicionando o sufixo `n` a um literal inteiro (ex: `123n`) ou usando a função `BigInt()`.

**130.**"
Como você cria um Proxy object em JavaScript?,"Usando o construtor `new Proxy(target, handler)`, onde `target` é o objeto a ser proxyado e `handler` é um objeto que define os métodos (traps) para interceptar as operações.

**132.**"
"O que são os ""traps"" em um Proxy handler?","São métodos definidos no handler do Proxy que interceptam operações específicas no objeto target, permitindo customizar seu comportamento.

**133.**"
O que é a API Internationalization (Intl) em JavaScript?,"A API Intl fornece funcionalidades para formatar datas, números, moedas e strings de acordo com as convenções de diferentes idiomas e regiões.

**134.**"
Como você formata um número usando a API Intl?,"Usando o construtor `Intl.NumberFormat()` com as opções de localidade e formatação desejadas, e o método `format()` para aplicar a formatação.

**135.**"
Como você formata uma data usando a API Intl?,"Usando o construtor `Intl.DateTimeFormat()` com as opções de localidade e formatação desejadas, e o método `format()` para aplicar a formatação.

**136.**"
O que é a API Web Workers em JavaScript?,"A API Web Workers permite executar scripts JavaScript em threads de segundo plano, sem bloquear a thread principal da interface do usuário.

**137.**"
Como você cria um Web Worker em JavaScript?,"Criando um novo objeto `Worker` com o caminho para o script do worker.

**138.**"
Como você envia mensagens para um Web Worker?,"Usando o método `postMessage()` do objeto Worker.

**139.**"
Como você recebe mensagens de um Web Worker?,"Adicionando um ouvinte de evento para o evento `message` no objeto Worker.

**140.**"
"O que são ReadableStream, WritableStream e TransformStream?","`ReadableStream` representa uma fonte de dados de onde os dados podem ser lidos em chunks. `WritableStream` representa um destino para onde os dados podem ser gravados em chunks. `TransformStream` transforma dados lidos de um `ReadableStream` antes de serem gravados em um `WritableStream`.

**142.**"
Qual é a diferença entre `apply` e `call` em JavaScript?,"Ambos são utilizados para chamar uma função com um valor `this` específico. `apply` recebe os argumentos da função como um array, enquanto `call` recebe os argumentos individualmente.

**145.**"
O que é NaN em JavaScript?,"NaN (Not a Number) é um valor especial do tipo Number que representa um resultado indefinido ou não representável de uma operação matemática.

**147.**"
Como você verifica se um valor é NaN em JavaScript?,"Usando a função `Number.isNaN(value)`.  `isNaN()` é menos precisa, pois tenta converter o valor para um número primeiro.

**148.**"
O que é uma função pura em programação funcional?,"É uma função que sempre retorna o mesmo resultado para as mesmas entradas e não tem efeitos colaterais (não modifica o estado externo).

**150.**"
Como você lida com concorrência em JavaScript?,"JavaScript é inerentemente single-threaded, mas pode simular concorrência usando callbacks, promises, async/await, Web Workers e event loops. Web Workers oferecem paralelismo real, enquanto as outras técnicas permitem realizar operações assíncronas sem bloquear a thread principal."
O que é hoisting em JavaScript e como ele afeta as declarações de variáveis e funções?,"Hoisting é o comportamento do JavaScript de mover as declarações de variáveis e funções para o topo de seu escopo antes da execução do código. Variáveis declaradas com `var` são hoisted com o valor `undefined`, enquanto funções declaradas com a palavra-chave `function` são hoisted com sua definição completa. Variáveis declaradas com `let` e `const` são hoisted, mas não inicializadas, resultando em um erro se forem acessadas antes da declaração."
O que é a closure em JavaScript?,"Uma closure é a capacidade de uma função interna acessar variáveis de seu escopo externo (escopo léxico), mesmo após a função externa ter retornado. A função interna ""lembra"" o ambiente em que foi criada."
Como você pode verificar se um objeto é um array em JavaScript?,Você pode usar `Array.isArray(objeto)` ou `objeto instanceof Array`.
O que é o método `bind()` em JavaScript e qual a sua utilidade?,"O método `bind()` cria uma nova função que, quando chamada, tem seu `this` definido para o valor fornecido. Ele permite definir o contexto (`this`) de uma função explicitamente."
"Explique o conceito de ""event bubbling"" em JavaScript.","Event bubbling é um mecanismo do DOM onde um evento disparado em um elemento filho ""borbulha"" ou propaga para seus elementos pais na árvore DOM."
"O que é ""event capturing"" em JavaScript?","Event capturing é o oposto de bubbling. Um evento é capturado pelo elemento mais externo e então propagado para dentro, até atingir o elemento alvo. É menos comum do que bubbling."
O que é o objeto `this` em JavaScript e como ele é determinado?,"`this` é uma palavra-chave que se refere ao contexto de execução atual. Seu valor é determinado pela forma como a função é chamada: pode referenciar o objeto global (window/global), o objeto que chamou o método ou um objeto explicitamente definido com `call`, `apply` ou `bind`."
Explique a diferença entre `call()` e `apply()` em JavaScript.,"Ambos `call()` e `apply()` são usados para invocar uma função definindo o valor de `this`. A diferença é que `call()` espera os argumentos individualmente, enquanto `apply()` espera um array de argumentos."
O que é a função `setTimeout()` em JavaScript e como ela funciona?,`setTimeout()` agenda a execução de uma função após um determinado período de tempo (em milissegundos). Ele recebe uma função e um tempo como argumentos.
O que é a função `setInterval()` em JavaScript e como ela funciona?,`setInterval()` executa repetidamente uma função em intervalos de tempo especificados (em milissegundos). Ele recebe uma função e um tempo como argumentos.
Como você pode parar um `setInterval()` em JavaScript?,Você pode usar a função `clearInterval()` passando o ID retornado por `setInterval()` como argumento.
Como você pode usar template literals para criar strings multi-linha?,Basta incluir quebras de linha dentro das strings delimitadas por acentos graves.
Como você pode usar destructuring para extrair valores de um array?,"`const [a, b] = [1, 2, 3];`  Neste caso, `a` será 1 e `b` será 2."
Como você pode usar destructuring para extrair propriedades de um objeto?,"`const { nome, idade } = { nome: 'João', idade: 30 };` Neste caso, `nome` será 'João' e `idade` será 30."
Como você pode usar o operador spread para copiar um array?,`const novoArray = [...arrayOriginal];`
Como você pode usar o operador spread para combinar dois objetos?,"`const novoObjeto = {...objeto1, ...objeto2};`"
Como você declara uma arrow function?,`const minhaFuncao = (parametro) => { return parametro * 2; };`
Qual a diferença entre uma função declarada com `function` e uma arrow function no que diz respeito ao `this`?,"Funções declaradas com `function` têm seu próprio `this`, que pode variar dependendo de como a função é chamada. Arrow functions herdam o `this` do contexto léxico onde foram definidas."
Quais os estados possíveis de uma Promise?,"Pendente (pending), Cumprida (fulfilled) e Rejeitada (rejected)."
Como você lida com o sucesso de uma Promise?,Usando o método `.then()`.
Como você lida com a falha de uma Promise?,Usando o método `.catch()`.
O que é a sintaxe `async/await` em JavaScript?,"`async/await` é uma sintaxe mais elegante para trabalhar com Promises. `async` é usado para declarar uma função assíncrona, e `await` é usado para pausar a execução de uma função assíncrona até que uma Promise seja resolvida."
Como você lida com erros em funções `async/await`?,Usando um bloco `try...catch`.
Qual a diferença entre `export default` e `export` (named export)?,"`export default` permite exportar um único valor como padrão do módulo, que pode ser importado com qualquer nome. `export` (named export) permite exportar múltiplos valores com seus nomes específicos, que devem ser importados usando esses mesmos nomes."
O que são atributos de um elemento HTML e como você pode acessá-los e modificá-los usando JavaScript?,Atributos são propriedades que fornecem informações adicionais sobre um elemento HTML. Você pode acessá-los usando métodos como `element.getAttribute()` e `element.setAttribute()`.
"O que são classes CSS e como você pode adicioná-las, removê-las ou verificar sua existência em um elemento HTML usando JavaScript?","Classes CSS são usadas para aplicar estilos a elementos HTML. Você pode manipulá-las usando a propriedade `element.classList` e seus métodos `add()`, `remove()`, `toggle()`, `contains()`."
Como você adiciona um listener de evento a um elemento HTML usando JavaScript?,"Usando o método `element.addEventListener(tipoDeEvento, funcaoDeCallback)`."
O que é a função de callback em um listener de evento?,É a função que será executada quando o evento for disparado.
O que é o objeto `event` que é passado para a função de callback em um listener de evento?,"É um objeto que contém informações sobre o evento que foi disparado, como o elemento que o disparou, as coordenadas do mouse, etc."
Como você pode propagar um evento manualmente em JavaScript?,Usando o método `element.dispatchEvent(event)`.
Quais são os métodos mais comuns do objeto `console`?,"`console.log()`, `console.warn()`, `console.error()`, `console.table()`."
Como você cria um array em JavaScript?,"Usando a sintaxe de literal de array: `const meuArray = [1, 2, 3];` ou usando o construtor `Array`: `const meuArray = new Array(1, 2, 3);`"
Como você acessa um elemento de um array em JavaScript?,"Usando o índice do elemento (a posição do elemento no array), começando do índice 0. Exemplo: `meuArray[0]` acessa o primeiro elemento do array."
