Pergunta,Resposta
O que é um IIFE (Immediately Invoked Function Expression)?,Um IIFE (Immediately Invoked Function Expression) é uma função que é definida e executada imediatamente após a sua criação. É usado para criar um escopo privado para variáveis.
Explique o que é currying em JavaScript.,Currying é uma técnica em que uma função com múltiplos argumentos é transformada em uma sequência de funções que recebem um único argumento cada.
Qual a diferença entre shallow copy e deep copy de objetos em JavaScript?,"Shallow copy cria uma cópia superficial do objeto, onde apenas as referências aos objetos internos são copiadas. Deep copy cria uma cópia completa do objeto, incluindo todos os objetos internos, de forma que a cópia seja independente do original."
O que é um setter e getter em JavaScript?,"Getters são métodos usados para acessar propriedades de um objeto, enquanto setters são métodos usados para definir valores de propriedades de um objeto. Eles permitem controlar o acesso e a modificação das propriedades."
Explique o que são generators em JavaScript.,"Generators são funções que podem ser pausadas e retomadas, permitindo produzir uma sequência de valores ao longo do tempo. Elas usam a palavra-chave `yield` para pausar a execução e retornar um valor."
O que é um iterator em JavaScript?,"Um iterator é um objeto que define uma sequência e, após sua criação, pode retornar elementos dessa sequência um de cada vez. Ele implementa o método `next()` que retorna um objeto com as propriedades `value` (o próximo valor da sequência) e `done` (um booleano indicando se a sequência foi concluída)."
O que é o símbolo `Symbol` em JavaScript?,"`Symbol` é um tipo de dado primitivo que representa um identificador único. Eles são frequentemente usados para adicionar propriedades ""privadas"" a objetos ou para evitar conflitos de nomes de propriedades."
O que é o objeto `WeakMap` em JavaScript?,"`WeakMap` é uma coleção de pares chave/valor onde as chaves devem ser objetos, e os objetos são mantidos ""fracamente"", o que significa que o garbage collector pode coletá-los se não houver outras referências a eles."
O que é o objeto `WeakSet` em JavaScript?,"`WeakSet` é uma coleção de objetos (apenas objetos). Assim como em `WeakMap`, os objetos são mantidos ""fracamente""."
O que é o strict mode em JavaScript e como ativá-lo?,"O strict mode é um modo restritivo em JavaScript que impõe regras mais rigorosas para detectar erros e evitar práticas consideradas perigosas. É ativado adicionando a string `""use strict"";` no início do script ou da função."
O que é o Local Storage e Session Storage em JavaScript?,"Local Storage e Session Storage são mecanismos de armazenamento web que permitem armazenar dados localmente no navegador do usuário. Local Storage armazena dados permanentemente (a menos que o usuário os exclua), enquanto Session Storage armazena dados apenas durante a sessão do navegador."
Explique o que é Event Delegation em JavaScript.,"Event delegation é uma técnica em que um listener de evento é anexado a um elemento pai em vez de a cada elemento filho individualmente. Isso melhora o desempenho, especialmente quando há muitos elementos filhos."
O que é Event Bubbling em JavaScript?,"Event bubbling é o processo em que um evento disparado em um elemento filho ""borbulha"" para cima na árvore DOM, disparando os listeners de evento dos elementos pais."
Explique o que é CORS (Cross-Origin Resource Sharing).,CORS (Cross-Origin Resource Sharing) é um mecanismo de segurança do navegador que restringe requisições HTTP de scripts que se originam de um domínio diferente daquele que serve o recurso solicitado.
O que é o objeto `RegExp` em JavaScript?,"O objeto `RegExp` representa uma expressão regular, que é um padrão usado para corresponder a combinações de caracteres em strings."
O que é o método `test()` de uma RegExp em JavaScript?,O método `test()` executa uma pesquisa por uma correspondência entre uma expressão regular e uma string especificada. Retorna `true` se houver uma correspondência e `false` caso contrário.
O que é o método `exec()` de uma RegExp em JavaScript?,O método `exec()` executa uma pesquisa por uma correspondência em uma string especificada. Retorna um array com informações sobre a correspondência ou `null` se não houver correspondência.
O que são as flags em expressões regulares (RegExp)?,"Flags são modificadores que alteram o comportamento da pesquisa de uma expressão regular. Exemplos: `i` (ignora maiúsculas e minúsculas), `g` (pesquisa globalmente), `m` (pesquisa em múltiplas linhas)."
Como se converte um objeto `Date` em uma string formatada?,"Pode-se usar métodos como `toLocaleDateString()`, `toLocaleTimeString()`, `toISOString()` ou `toLocaleString()` para formatar um objeto `Date` em uma string."
O que é o método `Number.isNaN()` em JavaScript?,O método `Number.isNaN()` determina se o valor passado é `NaN` e seu tipo é `Number`. Ele não realiza conversão de tipo.
O que é o método `isFinite()` em JavaScript?,"O método `isFinite()` verifica se um valor é um número finito. Semelhante a `isNaN()`, ele realiza conversão de tipo."
O que é o método `Number.isFinite()` em JavaScript?,O método `Number.isFinite()` determina se o valor passado é um número finito e seu tipo é `Number`.
Quais são os principais métodos do objeto `console`?,"`console.log()`, `console.warn()`, `console.error()`, `console.table()`, `console.time()`, `console.timeEnd()`."
Qual a diferença entre `||` (OR operator) e `??` (nullish coalescing operator)?,"O operador `||` retorna o operando do lado direito se o operando do lado esquerdo for falsy (como `0`, `""""`, `false`, `null`, `undefined`), enquanto o operador `??` retorna o operando do lado direito apenas se o operando do lado esquerdo for `null` ou `undefined`."
O que é o encadeamento opcional (optional chaining) em JavaScript?,O encadeamento opcional (`?.`) permite acessar propriedades aninhadas de um objeto sem lançar um erro se uma propriedade intermediária for `null` ou `undefined`. Ele retorna `undefined` nesse caso.
O que é um módulo em JavaScript?,Um módulo é um arquivo JavaScript que encapsula um conjunto de funcionalidades. Ele permite organizar o código em unidades reutilizáveis e evitar conflitos de nomes.
Quais são as duas formas de importar e exportar módulos em JavaScript (ES Modules)?,"`export default` (para exportar um único valor padrão) e `export` (para exportar múltiplos valores nomeados). Para importar, usa-se `import defaultExport from 'module'` e `import { namedExport } from 'module'`."
Como se cancela um `setTimeout()` ou `setInterval()` em JavaScript?,Usa-se `clearTimeout()` para cancelar um `setTimeout()` e `clearInterval()` para cancelar um `setInterval()`. Ambos recebem o ID retornado pela respectiva função.
O que é o hell de callbacks (callback hell)?,"Callback hell é uma situação em que várias callbacks são aninhadas umas dentro das outras, tornando o código difícil de ler e manter."
O que é a função `requestAnimationFrame()` em JavaScript?,A função `requestAnimationFrame()` solicita ao navegador que execute uma animação antes da próxima repintura da tela. É usada para criar animações suaves e eficientes.
Como se seleciona um elemento HTML pelo ID em JavaScript?,Usa-se o método `document.getElementById('idDoElemento')`.
Como se selecionam elementos HTML por classe em JavaScript?,Usa-se o método `document.getElementsByClassName('nomeDaClasse')`.
Como se selecionam elementos HTML por tag name em JavaScript?,Usa-se o método `document.getElementsByTagName('nomeDaTag')`.
Como se usa `querySelector()` em JavaScript?,O método `querySelector()` retorna o primeiro elemento dentro do documento que corresponde ao seletor CSS especificado. Ex: `document.querySelector('.minha-classe > p')`
Como se usa `querySelectorAll()` em JavaScript?,O método `querySelectorAll()` retorna uma NodeList contendo todos os elementos dentro do documento que correspondem ao seletor CSS especificado.
Como se altera o texto de um elemento HTML em JavaScript?,Pode-se usar a propriedade `textContent` ou `innerText` do elemento.
Como se altera o HTML interno de um elemento HTML em JavaScript?,Usa-se a propriedade `innerHTML` do elemento.
Como se adiciona um novo elemento HTML ao DOM em JavaScript?,"Primeiro, cria-se o elemento usando `document.createElement('tagName')`. Depois, define-se suas propriedades e adiciona-se ao DOM usando métodos como `appendChild()` ou `insertBefore()`."
Como se remove um elemento HTML do DOM em JavaScript?,Usa-se o método `removeChild()` do elemento pai ou `remove()` do próprio elemento.
Como se adiciona um atributo a um elemento HTML em JavaScript?,"Usa-se o método `setAttribute('nomeDoAtributo', 'valorDoAtributo')`."
Como se obtém o valor de um atributo de um elemento HTML em JavaScript?,Usa-se o método `getAttribute('nomeDoAtributo')`.
Como se remove um atributo de um elemento HTML em JavaScript?,Usa-se o método `removeAttribute('nomeDoAtributo')`.
Como se adiciona uma classe CSS a um elemento HTML em JavaScript?,Usa-se a propriedade `classList.add('nomeDaClasse')`.
Como se remove uma classe CSS de um elemento HTML em JavaScript?,Usa-se a propriedade `classList.remove('nomeDaClasse')`.
Como se verifica se um elemento HTML possui uma determinada classe CSS em JavaScript?,Usa-se a propriedade `classList.contains('nomeDaClasse')`.
Como se alterna a presença de uma classe CSS em um elemento HTML em JavaScript?,Usa-se a propriedade `classList.toggle('nomeDaClasse')`.
Como se adiciona um listener de evento a um elemento HTML em JavaScript?,"Usa-se o método `addEventListener('nomeDoEvento', funcaoCallback)`."
Como se remove um listener de evento de um elemento HTML em JavaScript?,"Usa-se o método `removeEventListener('nomeDoEvento', funcaoCallback)`."
O que é o objeto `event` passado para uma função callback de evento?,"O objeto `event` contém informações sobre o evento que foi disparado, como o elemento alvo, o tipo de evento, e outros detalhes."
Como se obtém o elemento que disparou um evento em JavaScript?,Usa-se a propriedade `event.target`.
Como se obtém a posição do mouse em relação à janela do navegador em um evento de mouse?,Usa-se as propriedades `event.clientX` e `event.clientY`.
Como se obtém a posição do mouse em relação ao documento em um evento de mouse?,Usa-se as propriedades `event.pageX` e `event.pageY`.
Como se cria um evento personalizado em JavaScript?,Usa-se a classe `CustomEvent` e o método `dispatchEvent()` do elemento.
O que é o polyfill em JavaScript?,"Um polyfill é um código que implementa uma funcionalidade que ainda não é suportada por alguns navegadores, permitindo que os desenvolvedores usem a funcionalidade em todos os navegadores, mesmo nos mais antigos."
O que é transpilação em JavaScript?,Transpilação é o processo de converter código JavaScript escrito em uma versão mais nova (com novas funcionalidades) para uma versão mais antiga que é suportada por navegadores mais antigos. Isso é geralmente feito usando ferramentas como Babel.
O que é o garbage collection em JavaScript?,Garbage collection é um processo automático em JavaScript que libera a memória que não está mais sendo usada pelo programa. Isso ajuda a prevenir vazamentos de memória e a melhorar o desempenho.
Explique o conceito de imutabilidade em JavaScript.,"Imutabilidade significa que um objeto, depois de criado, não pode ser modificado. Em vez de modificar um objeto existente, você cria um novo objeto com as alterações desejadas."
Como se cria um objeto imutável em JavaScript?,"Pode-se usar `Object.freeze()` para impedir que um objeto seja modificado diretamente.  Para imutabilidade mais profunda, considere bibliotecas especializadas."
O que é o pattern Module em JavaScript?,"O pattern Module é uma forma de criar um escopo privado para variáveis e funções em JavaScript, expondo apenas uma interface pública. Ele é geralmente implementado usando IIFEs e closures."
O que é o pattern Revealing Module em JavaScript?,O pattern Revealing Module é uma variação do pattern Module em que todas as variáveis e funções são definidas no escopo privado e apenas algumas são explicitamente reveladas como parte da interface pública.
O que é a técnica de memoization em JavaScript?,Memoization é uma técnica de otimização que armazena os resultados de chamadas de função caras para que possam ser reutilizados em chamadas futuras com os mesmos argumentos.
O que é o design pattern Observer em JavaScript?,"O design pattern Observer define uma dependência um-para-muitos entre objetos, de forma que quando um objeto muda de estado, todos os seus dependentes são notificados e atualizados automaticamente."
O que é programação reativa em JavaScript?,"Programação reativa é um paradigma de programação que lida com fluxos de dados assíncronos e a propagação da mudança. Ela usa streams de dados e operadores para transformar, combinar e filtrar esses streams."
Qual é o significado da sigla AJAX?,Asynchronous JavaScript and XML
O que é a Same Origin Policy?,"É uma medida de segurança imposta pelos navegadores que impede que um documento ou script carregado de uma origem acesse recursos de uma origem diferente. Uma origem é definida pela combinação de protocolo, host e porta."
Explique o processo de Debounce.,Debounce é uma técnica de programação para limitar a taxa em que uma função pode ser chamada. Ele garante que uma função seja executada somente após um certo período de inatividade.
Explique o processo de Throttling.,"Throttling é uma técnica que limita a taxa na qual uma função é executada, garantindo que ela não seja chamada com mais frequência do que um determinado intervalo."
Quais são os tipos primitivos de dados em JavaScript?,"String, Number, Boolean, Null, Undefined e Symbol (ES6)."
"Em JavaScript, qual é o valor retornado quando você compara uma string com um número usando o operador `==`?",JavaScript tenta converter a string em um número antes de fazer a comparação. O resultado depende do valor da string.
O que são Higher-Order Functions em JavaScript?,São funções que recebem outras funções como argumentos ou retornam funções como resultado.
Explique o que é o operador `in` em JavaScript.,O operador `in` retorna `true` se uma propriedade especificada existe no objeto dado.
Explique o que é JSON.stringify e JSON.parse.,`JSON.stringify()` converte um objeto JavaScript em uma string JSON. `JSON.parse()` converte uma string JSON em um objeto JavaScript.
O que são eventos touch em JavaScript?,"Eventos touch são eventos disparados por interações do usuário com telas sensíveis ao toque, como touchstart, touchmove, touchend e touchcancel."
Qual é a função do operador `new` em JavaScript?,"Cria uma nova instância de um objeto. Ele cria um novo objeto, define o prototype do objeto para o prototype da função construtora, executa a função construtora com o novo objeto como `this`, e retorna o novo objeto."
Explique o conceito de 'as propriedades de um objeto JavaScript são ordenadas'?,"Em versões mais antigas do JavaScript, a ordem das propriedades não era garantida. Em versões modernas (ES2015 e posteriores), as propriedades de objetos seguem uma ordem específica: primeiro as propriedades numéricas em ordem crescente, depois as strings e Symbols na ordem de inserção."
Qual é o propósito do método `finally()` em uma Promise?,"O método `finally()` é executado sempre, independentemente da Promise ser resolvida ou rejeitada. É usado para código de limpeza."
Como você pode fazer um loop em um objeto em JavaScript?,"Você pode usar `for...in` para iterar sobre as chaves do objeto ou `Object.keys()`, `Object.values()` ou `Object.entries()` em conjunto com um loop `for...of` ou método de array como `forEach()`."
"Explique o conceito de ""Shadow DOM"".","O Shadow DOM permite encapsular o estilo e a estrutura de um componente web, de forma que o estilo e o código do componente não interfiram no restante da página, e vice-versa."
Como você pode cancelar uma Fetch API request?,"Usando um `AbortController`. Você cria um `AbortController`, passa o sinal dele para a requisição Fetch, e então chama `abort()` no `AbortController` para cancelar a requisição."
"Explique o conceito de ""Memoization"" em JavaScript.","Memoization é uma técnica de otimização que envolve o armazenamento dos resultados de uma função para entradas específicas e, em seguida, retornar o resultado armazenado quando a mesma entrada ocorrer novamente."
O que é o operador de identidade `===` em JavaScript?,O operador de identidade (`===`) compara se dois valores são iguais sem realizar conversão de tipo. Ele retorna `true` somente se os valores forem do mesmo tipo e tiverem o mesmo valor.
"Explique o conceito de ""Tree Shaking"" em JavaScript.",Tree Shaking é uma técnica usada por bundlers (como Webpack ou Parcel) para remover o código não utilizado de um projeto JavaScript. Isso ajuda a reduzir o tamanho do bundle final.
Qual é o propósito da declaração `debugger` em JavaScript?,A declaração `debugger` interrompe a execução do código e abre as ferramentas de desenvolvedor do navegador (se estiverem abertas). Isso permite inspecionar o estado do código em um determinado ponto.
"Explique o conceito de ""Dynamic Imports"" em JavaScript.","Dynamic Imports permitem importar módulos JavaScript de forma assíncrona, o que pode melhorar o desempenho e a capacidade de resposta de um aplicativo. Eles são feitos usando a função `import()`."
Qual é a diferença entre usar `Array.prototype.slice.call(arguments)` e `Array.from(arguments)` para converter `arguments` em um array?,"Ambos os métodos convertem o objeto `arguments` (que se comporta como um array, mas não é um array real) em um array real. `Array.from()` geralmente é mais legível e pode lidar com mais tipos de iteráveis, enquanto `slice.call()` é uma técnica mais antiga que ainda funciona bem."
O que são proxy objects em JavaScript?,"Proxy objects fornecem controle sobre as operações básicas de um objeto (por exemplo, obtenção, definição, enumeração, invocação), permitindo que você crie objetos com comportamento personalizado."
Explique o conceito de tail call optimization. O JavaScript suporta isso?,"Tail call optimization (TCO) é uma técnica que otimiza chamadas de função recursivas quando a chamada recursiva é a última operação realizada na função. Embora as especificações do ECMAScript permitam TCO, o suporte em implementações de JavaScript (navegadores e Node.js) é inconsistente."
O que é a diferença entre `null` e `0`?,"`null` representa a ausência intencional de um valor de objeto, enquanto `0` é um valor numérico. Eles são tipos diferentes e têm propósitos diferentes."
"O que é o ""boxing"" e ""unboxing"" em JavaScript?","Boxing é o processo de converter um tipo primitivo (como um número, string ou booleano) em um objeto wrapper correspondente (como `Number`, `String` ou `Boolean`). Unboxing é o processo oposto, de extrair o valor primitivo do objeto wrapper. JavaScript faz isso automaticamente em muitos casos.

Espero que isso seja útil!"
Como você pode verificar se um objeto tem uma determinada propriedade em JavaScript?,"Você pode usar o operador `in`, o método `hasOwnProperty()`, ou verificar se a propriedade é diferente de `undefined`. Exemplo: `'prop' in obj; obj.hasOwnProperty('prop'); obj.prop !== undefined;`"
Qual a diferença entre os operadores `==` e `===` em JavaScript?,"`==` é o operador de igualdade abstrata (com type coercion), que converte os tipos antes de comparar. `===` é o operador de igualdade estrita (sem type coercion), que compara os valores e os tipos."
Como você pode prevenir a propagação de um evento em JavaScript?,Você pode usar o método `stopPropagation()` do objeto de evento. Isso impede que o evento se propague para os elementos pai no DOM.
O que é o método `preventDefault()` e quando você o usaria?,"`preventDefault()` impede a ação padrão que um evento normalmente executaria. Por exemplo, impede o envio de um formulário ou a navegação para um link."
Explique o que é o DOM (Document Object Model).,"O DOM é uma representação da estrutura do documento HTML ou XML como uma árvore de objetos. JavaScript pode usar o DOM para acessar e manipular o conteúdo, a estrutura e o estilo do documento."
Como você seleciona um elemento no DOM usando JavaScript?,"Você pode usar métodos como `document.getElementById()`, `document.getElementsByClassName()`, `document.getElementsByTagName()`, `document.querySelector()`, e `document.querySelectorAll()`."
Como você adiciona um evento a um elemento no DOM?,"Você pode usar o método `addEventListener()` do elemento. Exemplo: `element.addEventListener('click', function() { ... });`"
O que é o método `appendChild()` em JavaScript?,`appendChild()` é um método usado para adicionar um novo nó como o último filho de um nó pai especificado no DOM.
Como você remove um elemento do DOM usando JavaScript?,Você pode usar o método `removeChild()` do nó pai ou o método `remove()` do próprio nó. Exemplo: `parentElement.removeChild(childElement)` ou `childElement.remove()`.
O que é um callback function em JavaScript?,Um callback function é uma função que é passada como argumento para outra função e é executada após a conclusão de alguma operação.
Explique os estados de uma Promise.,"Uma Promise pode estar em um dos três estados: `pending` (pendente), `fulfilled` (resolvida) ou `rejected` (rejeitada)."
Como você pode converter um valor para um número em JavaScript?,"Você pode usar as funções `Number()`, `parseInt()`, ou `parseFloat()`."
Qual a diferença entre `parseInt()` e `parseFloat()`?,"`parseInt()` converte um valor para um inteiro, enquanto `parseFloat()` converte um valor para um número de ponto flutuante (decimal)."
Como você pode converter um valor para uma string em JavaScript?,Você pode usar a função `String()` ou o método `toString()`.
Como você pode verificar se um valor é NaN em JavaScript?,"Você pode usar a função `isNaN()`. No entanto, é recomendável usar `Number.isNaN()` para uma verificação mais precisa."
O que é o método `includes()` em strings e arrays JavaScript?,"`includes()` determina se um array ou string contém um determinado elemento, retornando `true` ou `false` conforme apropriado."
O que é o método `indexOf()` em strings e arrays JavaScript?,"`indexOf()` retorna o primeiro índice em que um determinado elemento pode ser encontrado no array ou string, ou -1 se não estiver presente."
O que é o método `slice()` em strings e arrays JavaScript?,`slice()` retorna uma cópia de uma parte do array ou string em um novo objeto array/string selecionado do início ao fim (fim não incluído) onde start e end representam o índice de itens nesse array/string. O array/string original não será modificado.
O que é o método `splice()` em arrays JavaScript?,`splice()` altera o conteúdo de um array removendo ou substituindo elementos existentes e/ou adicionando novos elementos no lugar.
O que é o método `test()` de uma expressão regular?,`test()` executa uma pesquisa por uma correspondência entre uma expressão regular e uma string especificada. Retorna `true` ou `false`.
O que é o método `match()` de uma string?,`match()` recupera as correspondências entre uma string e uma expressão regular.
O que é o método `replace()` de uma string?,`replace()` retorna uma nova string com algumas ou todas as correspondências de um padrão substituídas por um substituto. O padrão pode ser uma string ou uma expressão regular.
Como você pode criar um timer em JavaScript?,Você pode usar as funções `setTimeout()` (para executar uma função uma vez após um atraso) ou `setInterval()` (para executar uma função repetidamente em intervalos regulares).
O que é o método `clearTimeout()` e `clearInterval()`?,`clearTimeout()` cancela um timer definido com `setTimeout()`. `clearInterval()` cancela um timer definido com `setInterval()`.
Dê alguns exemplos de métodos do objeto `Math`.,"`Math.random()`, `Math.round()`, `Math.ceil()`, `Math.floor()`, `Math.max()`, `Math.min()`, `Math.pow()`, `Math.sqrt()`."
O que é o método `Date()` em JavaScript?,`Date()` é um objeto embutido usado para trabalhar com datas e horas.
Como você obtém o ano atual usando o objeto `Date()`?,`new Date().getFullYear()`
Como você redireciona para outra página usando JavaScript?,Você pode usar `window.location.href = 'url';`
Como você pode voltar para a página anterior no histórico do navegador usando JavaScript?,Você pode usar `window.history.back();`
Como você define um cookie usando JavaScript?,Você pode usar `document.cookie = 'nome=valor; expires=data; path=/';`
Como você lê um cookie usando JavaScript?,"Você pode acessar `document.cookie`, que retorna uma string contendo todos os cookies separados por ponto e vírgula. Você precisará analisar a string para obter o valor de um cookie específico."
O que é LocalStorage em JavaScript?,LocalStorage é um mecanismo de armazenamento web que permite armazenar dados persistentemente no navegador do usuário. Os dados permanecem disponíveis mesmo depois que o navegador é fechado e reaberto.
Como você armazena dados em LocalStorage usando JavaScript?,"`localStorage.setItem('chave', 'valor');`"
Como você recupera dados de LocalStorage usando JavaScript?,`localStorage.getItem('chave');`
Como você remove dados de LocalStorage usando JavaScript?,`localStorage.removeItem('chave');`
Como você limpa todo o LocalStorage usando JavaScript?,`localStorage.clear();`
O que é SessionStorage em JavaScript?,"SessionStorage é semelhante ao LocalStorage, mas os dados armazenados em SessionStorage são excluídos quando a sessão do navegador termina (quando o navegador é fechado)."
Como você verifica o tipo de uma variável em JavaScript?,Você pode usar o operador `typeof`.
Quais são os tipos de dados primitivos em JavaScript?,"`string`, `number`, `boolean`, `null`, `undefined`, `symbol` (e `bigint`, introduzido mais recentemente)."
O que é strict mode em JavaScript?,"Strict mode é uma maneira de optar por uma variante restrita do JavaScript.  Ajuda a evitar erros comuns e torna o código mais ""seguro"". É ativado colocando `""use strict"";` no início do script ou função."
O que são template strings tagged em JavaScript?,"Template strings tagged permitem que você processe template literals com uma função.  A função recebe a string literal e os valores interpolados como argumentos, permitindo que você manipule a string antes que ela seja renderizada."
O que são parâmetros rest em JavaScript?,Os parâmetros rest permitem que uma função aceite um número indefinido de argumentos como um array.  Eles são representados por `...nomeDoParametro`.
O que são valores padrão de parâmetros em JavaScript?,Valores padrão de parâmetros permitem que você especifique um valor padrão para um parâmetro de função caso nenhum argumento seja fornecido.
Qual a diferença entre um objeto JavaScript normal e um objeto `Map`?,"As chaves em um objeto JavaScript normal devem ser strings ou símbolos. Em um `Map`, as chaves podem ser de qualquer tipo de dado (incluindo objetos). A ordem das chaves em um `Map` é preservada."
O que é um iterável em JavaScript?,"Um iterável é um objeto que pode ser iterado, ou seja, percorrido sequencialmente.  Ele implementa o protocolo iterable, que requer um método com o símbolo `Symbol.iterator` que retorna um iterador."
O que é o protocolo iterable em JavaScript?,"O protocolo iterable exige que um objeto implemente um método com a chave `Symbol.iterator`. Esse método deve retornar um objeto iterador que, por sua vez, implementa o protocolo iterator."
O que é o operador `in` em um loop `for...in`?,"No loop `for...in`, o operador `in` itera sobre os nomes das propriedades enumeráveis de um objeto (incluindo as propriedades herdadas da cadeia de protótipos)."
O que é o operador `of` em um loop `for...of`?,"O loop `for...of` itera sobre os valores de um objeto iterável (como um array, string, Map, Set, etc.)."
Qual a diferença entre `Object.freeze()` e `Object.seal()`?,"`Object.freeze()` torna o objeto imutável: você não pode adicionar, remover ou modificar as propriedades. `Object.seal()` permite modificar os valores das propriedades existentes, mas não permite adicionar ou remover propriedades."
O que é o prototype em JavaScript?,"Em JavaScript, todo objeto possui um prototype. Um prototype é outro objeto do qual o objeto herda propriedades e métodos."
Como você acessa o prototype de um objeto em JavaScript?,Você pode acessar o prototype de um objeto usando a propriedade `__proto__` (não recomendada) ou o método `Object.getPrototypeOf()`.
O que é o construtor `class` em JavaScript?,"`class` é uma sintaxe introduzida no ES6 que fornece uma maneira mais clara e estruturada de criar objetos e lidar com herança prototipal.  É essencialmente ""syntactic sugar"" sobre a herança baseada em protótipos."
O que é o construtor `super()` em classes JavaScript?,`super()` é usado para chamar o construtor da classe pai (superclasse) dentro do construtor da classe filha.
O que é abstração em JavaScript?,"Abstração é o conceito de simplificar a representação de um objeto, expondo apenas as informações essenciais e ocultando os detalhes de implementação complexos."
O que é o princípio DRY (Don't Repeat Yourself) em programação?,"O princípio DRY afirma que você deve evitar a duplicação de código.  Se você precisar fazer a mesma coisa em vários lugares, crie uma função ou módulo para reutilizar o código."
"O que é o princípio KISS (Keep It Simple, Stupid) em programação?",O princípio KISS afirma que você deve manter o código o mais simples possível.  Evite soluções complexas quando uma solução simples for suficiente.
"O que é o conceito de ""code smell"" em programação?","Um ""code smell"" é uma característica no código que pode indicar um problema mais profundo.  Não são erros técnicos, mas sugerem que o código pode ser difícil de manter, entender ou modificar."
O que é o princípio YAGNI (You Ain't Gonna Need It) em programação?,"O princípio YAGNI afirma que você não deve adicionar funcionalidades até que realmente precise delas. Evite adicionar funcionalidades que você acha que pode precisar no futuro, pois pode acabar não usando-as."
O que é um closure assíncrono em JavaScript?,"Um closure assíncrono ocorre quando uma função dentro de uma closure é executada de forma assíncrona, como dentro de um `setTimeout` ou uma Promise. A closure ainda mantém acesso às variáveis do escopo externo, mesmo que a função seja executada posteriormente."
Explique como usar o método `bind()` em JavaScript e qual seu propósito.,"`bind()` cria uma nova função que, quando chamada, tem seu `this` definido para o valor fornecido. É usado para fixar o contexto `this` de uma função. Ex: `const newFunc = minhaFuncao.bind(meuObjeto);`"
O que é um proxy em JavaScript?,"Um Proxy permite que você crie objetos que interceptam e personalizam operações fundamentais dirigidas a outro objeto.  Pode ser usado para validação, logging, ou outras tarefas."
O que são WeakSets e WeakMaps em JavaScript?,"WeakSets e WeakMaps são semelhantes a Sets e Maps, mas seus valores são mantidos ""fracos"". Isso significa que se não houver outras referências para um objeto armazenado em um WeakSet ou WeakMap, o objeto pode ser coletado pelo garbage collector."
O que é tail call optimization (TCO) em JavaScript?,"Tail call optimization é uma otimização que alguns engines JavaScript podem realizar. Se a última operação em uma função for uma chamada para outra função (um ""tail call""), o engine pode reutilizar o stack frame da função atual, economizando memória. No entanto, o suporte a TCO em JavaScript é inconsistente."
O que são módulos ES (ES Modules) em JavaScript?,"Módulos ES são o sistema de módulos nativo do JavaScript, introduzido no ES6. Eles permitem que você organize o código em arquivos separados e importe e exporte funcionalidades entre eles."
Qual a diferença entre `import` e `require` em JavaScript?,"`import` é usado para importar módulos ES (ES Modules), enquanto `require` é usado para importar módulos CommonJS. `import` é estático (determinado em tempo de compilação), enquanto `require` é dinâmico (determinado em tempo de execução)."
Como você exporta um módulo em JavaScript usando módulos ES?,"Você pode usar `export default nomeDaFuncao;` para exportar um valor padrão ou `export { funcao1, funcao2 };` para exportar múltiplos valores nomeados."
O que é o objeto `globalThis` em JavaScript?,"`globalThis` é uma variável global que se refere ao objeto global, independentemente do ambiente (navegador, Node.js, etc.). Ele fornece uma maneira padronizada de acessar o objeto global."
O que é o operador de atribuição de coalescência nula (??=) em JavaScript?,O operador de atribuição de coalescência nula (??=) atribui o valor do lado direito ao operando do lado esquerdo apenas se o operando do lado esquerdo for nulo (null ou undefined).
O que é o operador de atribuição lógica OU (||=) em JavaScript?,"O operador de atribuição lógica OU (||=) atribui o valor do lado direito ao operando do lado esquerdo apenas se o operando do lado esquerdo for falsy (por exemplo, false, 0, """", null, undefined, NaN)."
O que é o operador de atribuição lógica E (&&=) em JavaScript?,"O operador de atribuição lógica E (&&=) atribui o valor do lado direito ao operando do lado esquerdo apenas se o operando do lado esquerdo for truthy (por exemplo, true, um número diferente de 0, uma string não vazia, um objeto)."
O que são Private Class Fields em JavaScript?,"Private Class Fields, introduzidos recentemente, permitem que você declare propriedades e métodos dentro de uma classe que só podem ser acessados dentro da própria classe, promovendo o encapsulamento. Eles são declarados com o prefixo `#` (ex: `#privateField`)."
"Explique o conceito de ""Shadow DOM"" em JavaScript.","Shadow DOM é um recurso que permite encapsular a estrutura, o estilo e o comportamento de um componente web. Isso significa que o CSS e o JavaScript dentro do Shadow DOM não afetam (e não são afetados por) o código fora do Shadow DOM."
O que são Web Components em JavaScript?,"Web Components são um conjunto de tecnologias que permitem criar elementos HTML reutilizáveis e encapsulados. Eles consistem em Custom Elements, Shadow DOM e HTML Templates."
O que são Custom Elements em JavaScript?,"Custom Elements são elementos HTML personalizados que você define usando JavaScript. Eles permitem que você crie seus próprios tags HTML com comportamento específico.

Espero que esta lista seja útil e forneça um bom ponto de partida para testar seu conhecimento de JavaScript!"
O que é hoisting em JavaScript e como ele funciona?,"Hoisting é o comportamento do JavaScript de mover declarações de variáveis e funções para o topo de seu escopo antes da execução do código. No entanto, apenas a declaração é movida, não a inicialização. Variáveis declaradas com `var` são hoisted e inicializadas com `undefined`. Variáveis declaradas com `let` e `const` também são hoisted, mas não são inicializadas, resultando em um erro se forem acessadas antes de serem declaradas.

**3.**"
