Pergunta,Resposta
O que são Map e Set em JavaScript e qual a diferença entre eles e objetos e arrays?,"`Map` é uma coleção de pares chave-valor onde as chaves podem ser de qualquer tipo de dado. `Set` é uma coleção de valores únicos. Diferentemente de objetos, as chaves de um Map podem ser de qualquer tipo, e a ordem de inserção é preservada. Diferentemente de arrays, Sets garantem que cada valor seja único.

Continuando com mais perguntas e respostas exclusivas:

**51.**"
O que é o `Proxy` object em JavaScript e como ele pode ser usado?,"O `Proxy` object permite interceptar e personalizar operações fundamentais em objetos, como leitura, escrita, enumeração e chamadas de função. Ele é usado para criar wrappers, validar acesso a propriedades e implementar comportamento personalizado.

**52.**"
Como você pode verificar se um valor é um array em JavaScript?,"Você pode usar `Array.isArray(valor)` para verificar se um valor é um array.

**53.**"
Explique o que é destructuring em JavaScript e como ele é usado em arrays e objetos.,"Destructuring é uma forma concisa de extrair valores de objetos ou arrays e atribuí-los a variáveis. Ele simplifica a atribuição de valores e torna o código mais legível. Ex: `const { nome, idade } = pessoa;` ou `const [ primeiro, segundo ] = array;`

**54.**"
O que é a diferença entre `forEach` e um loop `for...in` ao iterar sobre um array?,"`forEach` itera sobre os valores de um array, enquanto `for...in` itera sobre os *índices* das propriedades enumeráveis de um objeto (o que inclui os índices de um array, mas não é recomendado para iterar arrays). `forEach` é geralmente preferível para iterar sobre arrays.

**55.**"
O que é a diferença entre `forEach` e um loop `for...of` ao iterar sobre um array?,"`forEach` é um método de array que executa uma função para cada elemento.  `for...of` é uma sintaxe de loop que itera sobre os *valores* de um objeto iterável (como um array). `for...of` permite usar `break` e `continue`, o que não é possível com `forEach`.

**56.**"
Como você pode converter um NodeList (retornado por `querySelectorAll`) para um array em JavaScript?,"Você pode usar `Array.from(nodeList)`, o operador spread `[...nodeList]` ou `Array.prototype.slice.call(nodeList)` para converter um NodeList para um array.

**57.**"
O que é a diferença entre uma shallow copy e uma deep copy de um objeto em JavaScript?,"Uma shallow copy cria uma nova referência para o objeto, mas as propriedades do objeto original ainda são compartilhadas com a cópia. Uma deep copy cria um novo objeto e copia recursivamente todos os valores do objeto original, de forma que a cópia e o original sejam completamente independentes.

**58.**"
Como você pode criar um timer (setTimeout e setInterval) em JavaScript?,"`setTimeout(funcao, atraso)` executa uma função após um atraso especificado em milissegundos. `setInterval(funcao, intervalo)` executa uma função repetidamente em um intervalo especificado em milissegundos.

**59.**"
Como você pode limpar um timer criado com `setTimeout` ou `setInterval`?,"Use `clearTimeout(idDoTimer)` para limpar um timer criado com `setTimeout` e `clearInterval(idDoTimer)` para limpar um timer criado com `setInterval`.

**60.**"
O que são eventos customizados em JavaScript e como você pode dispará-los e ouvi-los?,"Eventos customizados são eventos que você define e dispara manualmente. Você pode criar um evento usando `new Event('nomeDoEvento')`, dispará-lo usando `element.dispatchEvent(evento)` e ouvi-lo usando `element.addEventListener('nomeDoEvento', funcao)`.

**61.**"
"O que é ""event bubbling"" e ""event capturing"" em JavaScript?","Event bubbling é o processo em que um evento disparado em um elemento filho se propaga para seus elementos pais na árvore DOM. Event capturing é o oposto, onde o evento é primeiro capturado pelo elemento pai e, em seguida, propagado para o elemento filho.

**62.**"
Como você pode usar o método `fetch()` para fazer requisições HTTP em JavaScript?,"O método `fetch()` retorna uma Promise que resolve para a resposta da requisição. Você pode usar `.then()` para processar a resposta e `.catch()` para lidar com erros. Exemplo: `fetch('url').then(response => response.json()).then(data => console.log(data)).catch(error => console.error(error));`

**63.**"
O que é CORS (Cross-Origin Resource Sharing) e como ele afeta as requisições `fetch()` em JavaScript?,"CORS é um mecanismo de segurança que restringe requisições HTTP feitas a um domínio diferente do domínio do script que está sendo executado. Se o servidor não enviar os cabeçalhos CORS corretos, o navegador bloqueará a requisição.

**64.**"
O que é um Service Worker em JavaScript e quais são seus casos de uso?,"Service Workers são scripts que rodam em segundo plano, separados da página web. Eles podem interceptar e controlar requisições de rede, armazenar em cache recursos, e fornecer notificações push. São usados para criar experiências offline, melhorar o desempenho e habilitar recursos como Progressive Web Apps (PWAs).

**65.**"
Como você pode usar o operador `??` (nullish coalescing operator) em JavaScript?,"O operador `??` retorna o operando do lado direito quando o operando do lado esquerdo é `null` ou `undefined`. Ele é diferente do operador `||`, que retorna o operando do lado direito quando o operando do lado esquerdo é falsy.

**66.**"
O que é o Optional Chaining Operator `?.` em JavaScript e como ele funciona?,"O Optional Chaining Operator `?.` permite acessar propriedades de um objeto que podem ser `null` ou `undefined` sem causar um erro. Se a propriedade anterior for `null` ou `undefined`, a expressão retorna `undefined` imediatamente. Ex: `objeto?.propriedade?.subPropriedade`.

**67.**"
Explique o que é o `this` keyword em JavaScript e como seu valor pode variar dependendo do contexto.,"`this` refere-se ao objeto no qual a função está sendo executada. Seu valor depende de como a função é chamada. Em funções globais, `this` geralmente se refere ao objeto global (window no navegador). Em métodos de objeto, `this` se refere ao objeto. Em event handlers, `this` se refere ao elemento que disparou o evento. Em arrow functions, `this` herda o contexto léxico da função pai.

**68.**"
O que é a diferença entre usar `bind()` e uma arrow function para manter o contexto do `this` dentro de um callback?,"`bind()` cria uma nova função com o `this` especificado. Uma arrow function captura o valor do `this` do escopo léxico em que foi definida, sem criar um novo contexto. Arrow functions são geralmente preferíveis porque são mais concisas e evitam a criação de funções desnecessárias.

**69.**"
O que é a função `Object.freeze()` em JavaScript e qual o seu efeito?,"`Object.freeze()` impede que novas propriedades sejam adicionadas a um objeto e impede que as propriedades existentes sejam removidas. Também impede a alteração dos valores das propriedades existentes. No entanto, as propriedades que contêm objetos ainda podem ser alteradas (shallow freeze).

**70.**"
O que é a função `Object.seal()` em JavaScript e qual o seu efeito?,"`Object.seal()` impede que novas propriedades sejam adicionadas a um objeto e impede que as propriedades existentes sejam removidas. No entanto, os valores das propriedades existentes ainda podem ser alterados.

**71.**"
Como você pode ordenar um array de objetos em JavaScript com base em uma propriedade específica?,"Use o método `array.sort()` com uma função de comparação que retorna um valor negativo, zero ou positivo dependendo da ordem desejada. A função de comparação deve comparar os valores da propriedade que você deseja usar para ordenar.

**72.**"
O que são WeakMap e WeakSet em JavaScript e qual a principal diferença para Map e Set?,"`WeakMap` e `WeakSet` são versões ""fracas"" de `Map` e `Set`. A principal diferença é que as chaves de um `WeakMap` e os valores de um `WeakSet` devem ser objetos. Além disso, eles não impedem que esses objetos sejam coletados pelo garbage collector se não houver outras referências a eles.

**73.**"
Como você pode lidar com erros em JavaScript usando `try...catch...finally`?,"O bloco `try` contém o código que pode lançar uma exceção. O bloco `catch` captura a exceção se ela for lançada. O bloco `finally` é executado sempre, independentemente de uma exceção ter sido lançada ou não.

**74.**"
O que é o operador `instanceof` em JavaScript e como ele é usado?,"O operador `instanceof` verifica se um objeto é uma instância de uma determinada classe ou construtor. Ele retorna `true` se o objeto for uma instância da classe ou construtor, e `false` caso contrário.

**75.**"
O que é uma função construtora em JavaScript e como você pode usá-la para criar objetos?,"Uma função construtora é uma função usada para criar objetos. Ela é chamada com a palavra-chave `new`. Dentro da função construtora, `this` se refere ao novo objeto que está sendo criado.

**76.**"
Qual é a diferença entre herança prototipal e herança clássica (como em outras linguagens OO)?,"Em herança prototipal (JavaScript), os objetos herdam propriedades diretamente de outros objetos (os protótipos). Não há classes no sentido tradicional. Em herança clássica, as classes definem a estrutura dos objetos, e a herança ocorre entre classes.

**77.**"
Explique como funciona a cadeia de protótipos em JavaScript.,"Cada objeto em JavaScript tem um protótipo, que é outro objeto. Quando você tenta acessar uma propriedade em um objeto, o JavaScript primeiro procura a propriedade no próprio objeto. Se a propriedade não for encontrada, o JavaScript procura no protótipo do objeto, e assim por diante, até chegar ao protótipo `null`.

**78.**"
O que é o método `Object.create()` em JavaScript e como ele é usado para criar objetos com protótipos específicos?,"`Object.create()` cria um novo objeto com o protótipo especificado. Ele permite criar objetos que herdam propriedades de um objeto existente.

**79.**"
Como você pode adicionar métodos a um protótipo de objeto em JavaScript?,"Você pode adicionar métodos a um protótipo de objeto atribuindo uma função à propriedade `prototype` da função construtora do objeto. Exemplo: `MinhaClasse.prototype.meuMetodo = function() { ... }`

**80.**"
O que é o uso de `super` em classes JavaScript?,"`super` é usado em classes para chamar o construtor da classe pai (`super()`) ou para acessar métodos da classe pai (`super.meuMetodo()`).

Continuando...

**81.**"
O que são Mixins em JavaScript e como eles podem ser usados?,"Mixins são classes ou objetos que contêm funcionalidades que podem ser ""misturadas"" em outras classes. Eles permitem reutilizar código e adicionar funcionalidades a classes existentes sem usar herança múltipla.

**82.**"
Como você pode prevenir o uso de `this` acidentalmente referenciando o objeto global (window) em strict mode?,"Em strict mode, o valor de `this` é `undefined` quando usado em uma função que não é um método de um objeto e não foi chamada com `call`, `apply` ou `bind`. Isso ajuda a prevenir erros acidentais.

**83.**"
O que é um Decorator em JavaScript (usando a sintaxe de proposta)?,"Decorators são uma proposta de sintaxe para adicionar metadados ou modificar classes e seus membros (métodos, propriedades). Eles usam a sintaxe `@decorator`. Decorators são funções que são aplicadas a classes ou membros de classes no momento da definição.

**84.**"
O que é a função `Object.entries()` em JavaScript e o que ela retorna?,"`Object.entries()` retorna um array de arrays, onde cada sub-array contém a chave e o valor de uma propriedade enumerável de um objeto.

**85.**"
O que é a função `Object.keys()` em JavaScript e o que ela retorna?,"`Object.keys()` retorna um array contendo os nomes de todas as propriedades enumeráveis de um objeto.

**86.**"
O que é a função `Object.values()` em JavaScript e o que ela retorna?,"`Object.values()` retorna um array contendo os valores de todas as propriedades enumeráveis de um objeto.

**87.**"
Como você pode verificar se um objeto está vazio em JavaScript?,"Você pode usar `Object.keys(objeto).length === 0` para verificar se um objeto está vazio.

**88.**"
Explique o que é memoization em JavaScript e como ela pode melhorar o desempenho.,"Memoization é uma técnica de otimização que armazena em cache os resultados de chamadas de função caras e retorna o resultado em cache quando as mesmas entradas ocorrem novamente. Isso pode melhorar o desempenho, especialmente para funções recursivas ou computacionalmente intensivas.

**89.**"
O que são Higher-Order Functions em JavaScript e quais são alguns exemplos comuns?,"Higher-Order Functions são funções que recebem outras funções como argumentos ou retornam outras funções como resultados. Exemplos comuns incluem `Array.map()`, `Array.filter()`, `Array.reduce()`, `setTimeout()` e `setInterval()`.

**90.**"
"Como você pode criar um contador que incrementa seu valor cada vez que é chamado, usando closures?","```javascript
function criarContador() {
  let contador = 0;
  return function() {
    contador++;
    return contador;
  };
}

const meuContador = criarContador();
console.log(meuContador()); // 1
console.log(meuContador()); // 2
```

**91.**"
O que são IIFE (Immediately Invoked Function Expressions) em JavaScript e qual o seu propósito?,"IIFE são funções que são executadas imediatamente após sua criação. Seu propósito é criar um escopo privado para evitar conflitos de nomes com outras variáveis no escopo global.

**92.**"
Como você pode detectar se o navegador do usuário tem o JavaScript habilitado?,"A maneira mais simples é usar a tag `<noscript>`. Se o JavaScript estiver desabilitado, o conteúdo dentro da tag `<noscript>` será exibido.

**93.**"
O que são características e vantagens de programação funcional em JavaScript?,"A programação funcional em JavaScript enfatiza o uso de funções puras (funções que sempre retornam o mesmo resultado para as mesmas entradas e não têm efeitos colaterais), imutabilidade de dados e funções de alta ordem. As vantagens incluem código mais previsível, fácil de testar e reutilizar.

**94.**"
O que são currying e partial application em JavaScript?,"Currying é uma técnica que transforma uma função que recebe múltiplos argumentos em uma sequência de funções que recebem um único argumento cada. Partial application é quando você preenche alguns dos argumentos de uma função e retorna uma nova função que espera os argumentos restantes.

**95.**"
Como você pode usar a função `Date.now()` em JavaScript?,"`Date.now()` retorna o número de milissegundos que se passaram desde 1 de janeiro de 1970 00:00:00 UTC. Ele é frequentemente usado para medir o tempo de execução de um código.

**96.**"
O que é o `requestAnimationFrame()` em JavaScript e qual o seu uso?,"`requestAnimationFrame()` agenda uma função para ser executada antes da próxima repintura do navegador. Ele é usado para criar animações suaves e eficientes, pois sincroniza a animação com a taxa de atualização da tela.

**97.**"
Como você pode usar a função `cancelAnimationFrame()` em JavaScript?,"`cancelAnimationFrame()` cancela um quadro de animação previamente agendado com `requestAnimationFrame()`.

**98.**"
O que é o padrão de módulo em JavaScript e como ele é implementado?,"O padrão de módulo é uma forma de encapsular código e dados em um escopo privado, expondo apenas as partes que são necessárias para o exterior. Ele é implementado usando closures ou módulos ES6.

**99.**"
O que é o objeto `Intl` em JavaScript e para que ele é usado?,"O objeto `Intl` fornece APIs para internacionalização, como formatação de datas, números e moedas de acordo com as configurações regionais do usuário.

**100.**"
Como você pode verificar se um elemento está visível na tela usando JavaScript?,"Você pode usar a API Intersection Observer para verificar se um elemento está visível na tela. Essa API permite observar quando um elemento entra ou sai da viewport.

Mais 100 para completar a lista:

**101.**"
O que é o Resumable Functions (uma proposta para JavaScript)?,"Resumable Functions são funções que podem ser pausadas e retomadas em um ponto específico, mantendo o estado local. Elas são semelhantes a generators, mas podem ser mais fáceis de usar em alguns casos.

**102.**"
Como você pode transformar um array de arrays em um único array (flatten) em JavaScript?,Você pode usar `array.flat
Como você declara uma variável constante em JavaScript?,"Usando a palavra-chave `const`, por exemplo: `const PI = 3.14159;`"
Como você cria um array em JavaScript?,"Usando literais de array: `let myArray = [1, 2, 3];` ou o construtor `Array`: `let myArray = new Array(1, 2, 3);`"
Como você acessa o primeiro elemento de um array em JavaScript?,Usando o índice 0: `myArray[0];`
O que é o `this` em JavaScript?,`this` refere-se ao contexto de execução atual. Seu valor depende de como a função é chamada.
Como você cria uma função em JavaScript?,Usando a declaração de função: `function myFunction() { ... }` ou a expressão de função: `let myFunction = function() { ... };`
O que é um closure em JavaScript?,"Um closure é a capacidade de uma função de acessar variáveis de seu escopo léxico externo, mesmo após a função externa ter terminado de executar."
Como você lança um erro em JavaScript?,"Usando a palavra-chave `throw`, seguida de um objeto de erro. Por exemplo: `throw new Error('Mensagem de erro');`"
O que é o bloco `try...catch` em JavaScript?,"É usado para lidar com exceções. O código dentro do bloco `try` é executado, e se um erro for lançado, o código dentro do bloco `catch` é executado."
Como você previne o comportamento padrão de um evento em JavaScript?,Usando o método `preventDefault()` no objeto de evento.
O que são template literals em JavaScript?,"São strings que permitem expressões embutidas, delimitadas por crases (`)."
O que é o operador spread em JavaScript?,Permite expandir um array ou objeto em locais onde são esperados múltiplos argumentos ou elementos.
O que é herança em JavaScript?,É um mecanismo onde uma classe (subclasse ou classe filha) herda propriedades e métodos de outra classe (superclasse ou classe pai).
O que são módulos em JavaScript (ES6)?,"Permitem dividir o código em arquivos separados, tornando-o mais organizado e reutilizável."
Como você importa um módulo em JavaScript (ES6)?,Usando a palavra-chave `import`. Por exemplo: `import { myFunction } from './myModule.js';`
Como você exporta um módulo em JavaScript (ES6)?,Usando a palavra-chave `export`. Por exemplo: `export function myFunction() { ... }` ou `export default myFunction;`
Como você verifica se um array inclui um determinado valor em JavaScript?,Usando o método `includes()`.
O que é o método `join()` em JavaScript?,Junta todos os elementos de um array em uma string.
O que é o método `splice()` em JavaScript?,"Altera o conteúdo de um array removendo, substituindo ou adicionando elementos."
O que é o método `push()` em JavaScript?,Adiciona um ou mais elementos ao final de um array e retorna o novo comprimento do array.
O que é o método `pop()` em JavaScript?,Remove o último elemento de um array e retorna esse elemento.
O que é o método `shift()` em JavaScript?,Remove o primeiro elemento de um array e retorna esse elemento.
O que é o método `unshift()` em JavaScript?,Adiciona um ou mais elementos ao início de um array e retorna o novo comprimento do array.
O que é o método `sort()` em JavaScript?,Ordena os elementos de um array no local e retorna o array ordenado.
O que é o método `reverse()` em JavaScript?,Inverte a ordem dos elementos em um array.
Como você remove elementos duplicados de um array em JavaScript?,Usando `[...new Set(myArray)]`.
Como você calcula a potência de um número em JavaScript?,Usando `Math.pow()`.
Como você gera um número aleatório entre 0 (inclusive) e 1 (exclusivo) em JavaScript?,Usando `Math.random()`.
Como você obtém o ano atual a partir de um objeto `Date` em JavaScript?,Usando `myDate.getFullYear()`.
Como você obtém o mês atual a partir de um objeto `Date` em JavaScript?,Usando `myDate.getMonth()` (retorna um valor de 0 a 11).
Como você obtém o dia do mês a partir de um objeto `Date` em JavaScript?,Usando `myDate.getDate()`.
Como você converte um objeto JavaScript para uma string JSON?,Usando `JSON.stringify()`.
Como você converte uma string JSON para um objeto JavaScript?,Usando `JSON.parse()`.
O que é uma Promise em JavaScript?,"É um objeto que representa a eventual conclusão (ou falha) de uma operação assíncrona, e seu valor resultante."
Quais são os estados de uma Promise em JavaScript?,"Pendente (pending), Cumprida (fulfilled) e Rejeitada (rejected)."
Como você cria uma Promise em JavaScript?,"Usando o construtor `new Promise((resolve, reject) => { ... });`"
Como você lida com o sucesso de uma Promise em JavaScript?,Usando o método `.then()`.
Como você lida com o erro de uma Promise em JavaScript?,Usando o método `.catch()`.
O que é o método `finally()` em Promises JavaScript?,Executa um bloco de código independentemente de a Promise ser cumprida ou rejeitada.
Como você define uma função assíncrona em JavaScript?,Usando a palavra-chave `async` antes da declaração da função.
Como você seleciona um elemento HTML pelo ID em JavaScript?,Usando `document.getElementById('idDoElemento')`.
Como você seleciona elementos HTML por classe em JavaScript?,Usando `document.getElementsByClassName('nomeDaClasse')`.
Como você seleciona elementos HTML por tag em JavaScript?,Usando `document.getElementsByTagName('nomeDaTag')`.
Como você altera o conteúdo de um elemento HTML em JavaScript?,Usando a propriedade `innerHTML` ou `textContent`.
Como você define o valor de um atributo de um elemento HTML em JavaScript?,Usando o método `setAttribute()`.
Como você obtém o valor de um atributo de um elemento HTML em JavaScript?,Usando o método `getAttribute()`.
Como você cria um novo elemento HTML em JavaScript?,Usando `document.createElement('nomeDaTag')`.
Como você adiciona um elemento HTML ao DOM em JavaScript?,Usando o método `appendChild()` ou `insertBefore()`.
Como você remove um elemento HTML do DOM em JavaScript?,Usando o método `removeChild()`.
Como você adiciona um listener de evento a um elemento HTML em JavaScript?,Usando o método `addEventListener()`.
Como você remove um listener de evento de um elemento HTML em JavaScript?,Usando o método `removeEventListener()`.
O que é um evento em JavaScript?,"É uma ação ou ocorrência que acontece no navegador, como um clique, carregamento de página, ou envio de formulário."
Como você obtém o elemento que disparou um evento em JavaScript?,Usando a propriedade `target` do objeto `event`.
O que é o bubbling de eventos em JavaScript?,É o processo onde um evento disparado em um elemento se propaga para seus elementos pais no DOM.
O que é o capturing de eventos em JavaScript?,É o processo onde um evento é capturado pelo elemento mais externo antes de se propagar para o elemento alvo.
Como você armazena dados em `localStorage` em JavaScript?,"Usando `localStorage.setItem('chave', 'valor')`."
Como você recupera dados de `localStorage` em JavaScript?,Usando `localStorage.getItem('chave')`.
Como você remove dados de `localStorage` em JavaScript?,Usando `localStorage.removeItem('chave')`.
Como você limpa todo o `localStorage` em JavaScript?,Usando `localStorage.clear()`.
O que é uma expressão regular em JavaScript?,É um padrão usado para corresponder a combinações de caracteres em strings.
O que é o método `test()` em expressões regulares em JavaScript?,Testa se uma string corresponde ao padrão da expressão regular. Retorna `true` ou `false`.
O que é o método `exec()` em expressões regulares em JavaScript?,Executa uma busca por uma correspondência em uma string. Retorna um array com informações sobre a correspondência ou `null` se não houver correspondência.
O que é o método `match()` em strings em JavaScript?,Retorna uma correspondência entre uma string e uma expressão regular.
O que é o método `replace()` em strings em JavaScript?,Substitui uma parte de uma string por outra string ou por uma string retornada por uma função.
O que são quantificadores em expressões regulares em JavaScript?,"Símbolos que especificam quantas ocorrências de um caractere ou grupo de caracteres devem corresponder. Ex: `*`, `+`, `?`, `{n}`, `{n,}`, `{n,m}`."
O que são classes de caracteres em expressões regulares em JavaScript?,"Conjuntos de caracteres que representam um tipo específico de caractere. Ex: `\d` (dígito), `\w` (caractere alfanumérico), `\s` (espaço em branco)."
O que são grupos de captura em expressões regulares em JavaScript?,Partes da expressão regular que são delimitadas por parênteses `()`. As correspondências desses grupos podem ser recuperadas separadamente.
O que é programação orientada a protótipos em JavaScript?,É um estilo de programação orientada a objetos onde a herança é baseada em protótipos em vez de classes.
O que é duck typing em JavaScript?,"É um estilo de tipagem onde a validade de um objeto é determinada por sua capacidade de realizar certas operações, em vez de seu tipo específico."
O que é a diferença entre programação imperativa e declarativa em JavaScript?,"A programação imperativa foca em *como* realizar uma tarefa, enquanto a programação declarativa foca em *o que* deve ser realizado."
O que são funções de alta ordem em JavaScript?,São funções que recebem outras funções como argumentos ou retornam funções como resultados.
Como você cria um objeto imutável em JavaScript?,Usando `Object.freeze()` ou bibliotecas como Immutable.js.
O que é o princípio DRY (Don't Repeat Yourself) em programação JavaScript?,"É um princípio que afirma que cada parte do conhecimento deve ter uma representação única, inequívoca e confiável dentro de um sistema."
"O que é o princípio KISS (Keep It Simple, Stupid) em programação JavaScript?",É um princípio que afirma que a maioria dos sistemas funcionam melhor se forem mantidos simples em vez de complicados.
O que é o padrão de projeto Module em JavaScript?,É um padrão que permite criar módulos encapsulados com escopo privado e uma interface pública para interagir com o módulo.
O que é o padrão de projeto Revealing Module em JavaScript?,"Uma variação do padrão Module onde todos os métodos e variáveis são definidos no escopo privado, e apenas um conjunto selecionado é revelado como público."
"Explique o conceito de ""graceful degradation"" em JavaScript.","É a prática de construir uma aplicação web para que ela funcione corretamente nos navegadores mais recentes, enquanto ainda oferece uma experiência utilizável (embora talvez menos rica em recursos) em navegadores mais antigos."
"Explique o conceito de ""progressive enhancement"" em JavaScript.","É uma estratégia de design web que prioriza o conteúdo base e a funcionalidade essencial, adicionando recursos e aprimoramentos mais avançados quando o navegador do usuário os suporta."
"O que é o ""event loop"" em JavaScript e como ele funciona?","É o mecanismo que permite que o JavaScript, uma linguagem single-threaded, execute operações assíncronas. Ele monitora a pilha de chamadas e a fila de callbacks, movendo callbacks da fila para a pilha quando a pilha está vazia."
"O que é a ""callback queue"" (fila de callbacks) em JavaScript?","É uma fila que armazena callbacks assíncronos que estão prontos para serem executados, aguardando a pilha de chamadas ficar vazia."
"O que é a ""microtask queue"" (fila de microtarefas) em JavaScript?","Semelhante à callback queue, mas para microtarefas (Promises, MutationObserver). Microtarefas são executadas antes das tarefas da callback queue."
O que é o Garbage Collector em JavaScript?,É um processo automático que libera a memória que não está mais sendo usada pelo programa.
"O que é ""memoization"" e como ela pode otimizar funções em JavaScript?",Memoization é uma técnica de otimização que armazena em cache os resultados de chamadas de função caras e os retorna quando as mesmas entradas são usadas novamente.
"O que são ""side effects"" (efeitos colaterais) em funções JavaScript?","São alterações no estado fora do escopo da função, como modificar variáveis globais, fazer chamadas I/O ou interagir com o DOM. Funções com side effects podem ser mais difíceis de prever e testar."
"O que é a ""temporal dead zone"" (TDZ) em JavaScript?","É a área do código onde uma variável declarada com `let` ou `const` existe, mas não pode ser acessada antes de sua declaração ser alcançada."
"Qual a diferença entre ""shallow copy"" e ""deep copy"" em JavaScript?","Uma shallow copy cria uma nova referência para o mesmo objeto, enquanto uma deep copy cria um novo objeto com todos os valores copiados recursivamente."
Como você pode criar uma deep copy de um objeto em JavaScript?,Usando `JSON.parse(JSON.stringify(obj))` (para objetos simples) ou bibliotecas como Lodash.
"Explique o conceito de ""closures"" com um exemplo prático.","(Exemplo de uma função que retorna outra função, que acessa uma variável do escopo da função externa, mesmo após a função externa ter terminado de executar.)"
"O que é ""event delegation"" em JavaScript e por que é útil?",É uma técnica de adicionar um listener de evento a um elemento pai em vez de adicionar o listener a cada elemento filho individualmente. É útil para melhorar o desempenho e lidar com elementos que são adicionados dinamicamente.
O que é CORS (Cross-Origin Resource Sharing) e como ele afeta o JavaScript?,É um mecanismo de segurança do navegador que restringe solicitações HTTP de origens diferentes. Isso pode afetar o JavaScript se você estiver tentando fazer solicitações para um servidor que não compartilha a mesma origem.
"O que é ""strict mode"" em JavaScript e como ele pode ajudar a escrever código melhor?","É um modo que impõe regras mais rigorosas para o código JavaScript, ajudando a evitar erros comuns e tornando o código mais legível e manutenível. Ativado adicionando `""use strict"";` no início de um script ou função."
"O que são ""linter"" e por que são úteis em JavaScript?","São ferramentas que analisam o código-fonte para identificar erros de estilo, erros potenciais e outras questões de qualidade de código. Eles ajudam a manter a consistência e melhorar a qualidade do código."
"O que são ""unit tests"" (testes unitários) e por que são importantes em JavaScript?","São testes que verificam o comportamento de unidades individuais de código (funções, classes, módulos) de forma isolada. Eles ajudam a garantir que o código funcione conforme o esperado e a detectar erros precocemente."
Como você debuga o código JavaScript no navegador?,"Usando as ferramentas de desenvolvedor do navegador (console, debugger, network tab)."
"Qual a diferença entre ""synchronous"" (síncrono) e ""asynchronous"" (assíncrono) JavaScript?","O código síncrono é executado em sequência, bloqueando a execução até que cada operação seja concluída. O código assíncrono permite que o programa continue executando outras tarefas enquanto aguarda a conclusão de uma operação (por exemplo, uma solicitação de rede)."
"O que é um ""callback hell"" e como você pode evitá-lo em JavaScript?","É uma situação onde o código se torna aninhado e difícil de ler devido ao uso excessivo de callbacks aninhados. Pode ser evitado usando Promises, async/await, ou padrões de projeto como o padrão Observer."
"O que é ""code splitting"" e como ele pode melhorar o desempenho do seu aplicativo JavaScript?","É a prática de dividir o código do aplicativo em vários pedaços menores, que podem ser carregados sob demanda. Isso pode reduzir o tempo de carregamento inicial e melhorar a experiência do usuário."
"O que é ""tree shaking"" e como ele funciona em JavaScript?",É um processo de otimização que remove o código não utilizado de um aplicativo JavaScript durante o processo de construção. Isso pode reduzir o tamanho do pacote final e melhorar o desempenho.
"O que é ""minification"" e como ele funciona em JavaScript?","É um processo de otimização que remove espaços em branco, comentários e outros caracteres desnecessários do código JavaScript, reduzindo o tamanho do arquivo."
"O que é ""transpilation"" e por que é usado em JavaScript?",É o processo de converter código de uma versão do JavaScript para outra (geralmente uma versão mais antiga) para garantir a compatibilidade com navegadores mais antigos.
O que é o Symbol em JavaScript?,É um tipo de dado primitivo usado para criar propriedades de objeto únicas e imutáveis.
O que são Iterators e Generators em JavaScript?,"Iterators são objetos que permitem iterar sobre uma coleção de dados. Generators são um tipo especial de função que podem ser pausadas e retomadas, permitindo a criação de iterators mais facilmente."
Explique o conceito de tail call optimization (TCO) em JavaScript.,"É uma otimização do compilador que permite que chamadas recursivas de cauda (onde a chamada recursiva é a última operação realizada pela função) sejam executadas sem adicionar um novo frame à pilha de chamadas, evitando estouros de pilha."
O que é a API Fetch em JavaScript?,"É uma interface para fazer solicitações de rede, oferecendo uma alternativa moderna e mais flexível ao XMLHttpRequest."
Quais são os diferentes tipos de erros em JavaScript?,"SyntaxError, TypeError, ReferenceError, RangeError, URIError, EvalError, InternalError."
"O que é o uso de ""void"" em JavaScript?",O operador `void` avalia uma expressão e retorna `undefined`. É frequentemente usado para evitar que um link execute uma ação padrão ou para garantir que uma função não retorne um valor.
Como você otimiza loops em JavaScript?,"Minimizar cálculos dentro do loop, cache de valores que não mudam, usar loops mais eficientes (for vs. forEach), reduzir o número de acessos ao DOM."
O que é um Service Worker em JavaScript?,"É um script que roda em background, separado da página web, e pode interceptar e lidar com requisições de rede, cache de recursos e funcionalidades de push notifications."
O que é a API WebSockets em JavaScript?,"Fornece um canal de comunicação full-duplex sobre uma única conexão TCP, permitindo uma comunicação bidirecional em tempo real entre um cliente e um servidor."
O que são Proxy objects em JavaScript?,"Permitem interceptar e personalizar operações fundamentais em objetos, como leitura, escrita, enumeração e validação."
Como você compara dois objetos para determinar se eles são iguais em conteúdo?,"Uma comparação direta `obj1 === obj2` verifica se ambos apontam para a mesma referência de objeto. Para comparar o conteúdo, é necessário iterar sobre as propriedades e comparar os valores. Uma função deep equality pode ser implementada ou bibliotecas externas podem ser usadas."
O que é memoization usando Closures e qual é a sua vantagem?,"É a técnica de armazenar os resultados de chamadas de função ""caras"" dentro de um closure para que eles possam ser reutilizados para as mesmas entradas em chamadas futuras. Isso pode melhorar significativamente o desempenho, evitando recálculos repetitivos."
O que é 'use strict' e por que é uma boa prática?,"`use strict` habilita um modo restrito de JavaScript que impõe regras mais rigorosas, como proibir variáveis implícitas e lançar erros para certas ações silenciosas. Ele ajuda a evitar erros comuns e escrever um código mais limpo e seguro."
